File	Left Context	Hit	Right Context
8718_tagged.txt	PPIS1 could_VM n't_XX imagine_VVI what_DDQ 	was_VBDZ going_VVGK to_TO happen_VVI 	to_II@ 
8884_tagged.txt	a_AT1 few_DA2 seconds_NNT2 my_APPGE car_NN1 	was_VBDZ going_VVGK to_TO stop_VVI 	slowly_RR ._. 
8942_tagged.txt	for_IF dessert_NN1 ._. In_RR21 addition_RR22 she_PPHS1 	was_VBDZ going_VVGK to_TO teach_VVI 	me_PPIO1 
9415_tagged.txt	I_PPIS1 never_RR thought_VVN that_CST I_PPIS1 	was_VBDZ going_VVGK to_TO fall_VVI 	in_II 
9415_tagged.txt	know_VVI that_CST my_APPGE worse_JJR nightmare_NN1 	was_VBDZ going_VVGK to_TO come_VVI 	true_JJ ._. 
9752_tagged.txt	and_CC they_PPHS2 knew_VVD that_CST I_PPIS1 	was_VBDZ going_VVGK to_TO study_VVI 	abroad_RL ._. 
9758_tagged.txt	and_CC they_PPHS2 knew_VVD that_CST I_PPIS1 	was_VBDZ going_VVGK to_TO study_VVI 	abroad_RL ._. 
10265_tagged.txt	stopped_VVN him_PPHO1 if_CS knew_VVD he_PPHS1 	was_VBDZ going_VVGK to_TO dance_VVI 	like_II 
11170_tagged.txt	trip_NN1 ._. After_CS one_MC1 week_NNT1 I_PPIS1 	was_VBDZ going_VVGK to_TO go_VVI 	to_II 
11254_tagged.txt	really_RR thought_VVD over_RP that_CST I_PPIS1 	was_VBDZ going_VVGK to_TO keep_VVI 	it_PPH1 
11536_tagged.txt	at_II 8_MC 30_MC am_RA@ ._. Because_CS I_PPIS1 	was_VBDZ going_VVGK to_TO go_VVI 	to_II 
11536_tagged.txt	at_II 9_MC 00_MC am_RA@ and_CC I_PPIS1 	was_VBDZ going_VVGK to_TO go_VVI 	to_II 
12984_tagged.txt	with_IW my_APPGE friends_NN2 ._. When_CS I_PPIS1 	was_VBDZ going_VVGK to_TO pay_VVI 	a_AT1 
13003_tagged.txt	I_PPIS1 was_VBDZ lying_VVG and_CC I_PPIS1 	was_VBDZ going_VVGK to_TO use_VVI 	the_AT 
13317_tagged.txt	him_PPHO1 to_TO find_VVI out_RP what_DDQ 	was_VBDZ going_VVGK to_TO happen_VVI ._. 10_	MC minutes_
16790_tagged.txt	of_IO the_AT school_NN1 when_CS I_PPIS1 	was_VBDZ going_VVGK to_TO learn_VVI 	English_NN1 ._. 
16928_tagged.txt	he_PPHS1 was_VBDZ very_RG distraught_JJ and_CC 	was_VBDZ going_VVGK to_TO cancel_VVI 	the_AT 
18996_tagged.txt	that_CST he_PPHS1 was_VBDZ whom_PNQO I_PPIS1 	was_VBDZ going_VVGK to_TO marry_VVI ._. 	The_AT 
19569_tagged.txt	PPX222 for_IF 20_MC years_NNT2 and_CC he_PPHS1 	was_VBDZ going_VVGK to_TO leave_VVI 	America_NP1 ._. 10_
20795_tagged.txt	found_VVD my_APPGE purse_NN1 and_CC he_PPHS1 	was_VBDZ going_VVGK to_TO stop_VVI 	by_II 
20828_tagged.txt	at_II Cambridge_NP1 University_NN1 and_CC he_PPHS1 	was_VBDZ going_VVGK to_TO continue_VVI 	his_APPGE 
21499_tagged.txt	the_AT brother_NN1 left_VVD home_RL he_PPHS1 	was_VBDZ going_VVGK to_TO make_VVI 	his_APPGE 
21888_tagged.txt	Egypt_NP1 with_IW my_APPGE family_NN1 ._. I_PPIS1 	was_VBDZ going_VVGK to_TO theire_VVI 	to_TO 
22028_tagged.txt	how_RGQ@ long_RR the_AT flu_NN1 season_NNT1 	was_VBDZ going_VVGK to_TO last_VVI ._. 7_	MC He_
22038_tagged.txt	how_RGQ@ long_RR he_PPHS1 flu_NN1 season_NNT1 	was_VBDZ going_VVGK to_TO last_VVI ._. 7_	MC He_
22047_tagged.txt	how_RGQ@ long_RR the_AT flu_NN1 season_NNT1 	was_VBDZ going_VVGK to_TO last_VVI ._. 	
22352_tagged.txt	how_RGQ@ long_RR the_AT flu_NN1 season_NNT1 	was_VBDZ going_VVGK to_TO last_VVI ._. 	
22358_tagged.txt	minute_NNT1 and_CC said_VVD that_CST he_PPHS1 	was_VBDZ going_VVGK to_TO hang_VVI 	up_RP 
24470_tagged.txt	magazine_NN1 the_AT structures_NN2 were_VBDR I_PPIS1 	was_VBDZ going_VVGK to_TO put_VVI 	them_PPHO2 ._. 
25010_tagged.txt	to_TO understand_VVI what_DDQ the_AT writer_NN1 	was_VBDZ going_VVGK to_TO exhibit_VVI 	This_DD1 
25119_tagged.txt	horrible_JJ desk_NN1 that_CST my_APPGE mother_NN1 	was_VBDZ going_VVGK to_TO toss_VVI 	out_RP 
25313_tagged.txt	supervisor_NN1 ._. I_PPIS1 felt_VVD my_APPGE heart_NN1 	was_VBDZ going_VVGK to_TO pop_VVI 	out_RP 
25384_tagged.txt	that_CST the_AT store_NN1 where_CS I_PPIS1 	was_VBDZ going_VVGK to_TO buy_VVI 	the_AT 
27418_tagged.txt	small_JJ place_NN1 ._. This_DD1 week_NNT1 I_PPIS1 	was_VBDZ going_VVGK to_TO straighten_VVI 	up_RP 
28749_tagged.txt	Bill_NP1 Parrish_VV0@ a_AT1 successful_JJ businessman_NN1 	was_VBDZ going_VVGK to_TO take_VVI 	his_APPGE 65
29734_tagged.txt	So_RR I_PPIS1 hung_VVD up_RP and_CC 	was_VBDZ going_VVGK to_TO get_VVI 	ready_JJ 
33443_tagged.txt	t_XX tell_VVI us_PPIO2 whether_CSW he_PPHS1 	was_VBDZ going_VVGK to_TO come_VVI 	back_RP 
2616_tagged.txt	IO this_DD1 semester_NN1 ._. She_PPHS1 is_VBZ n'	t_XX going_VVGK to_TO continue_VVI 	studying_VVG 
3116_tagged.txt	VV0 this_RG% many_DA2 students_NN2 are_VBR n'	t_XX going_VVGK to_TO leave_VVI 	and_CC 
7925_tagged.txt	NN1 and_CC that_DD1 research_NN1 is_VBZ n'	t_XX going_VVGK to_TO come_VVI 	for_IF 
17353_tagged.txt	RG funny_JJ and_CC he_PPHS1 was_VBDZ n'	t_XX going_VVGK to_TO give_VVI 	us_PPIO2 
26107_tagged.txt	RR a_AT1 television_NN1 commercial_NN1@ is_VBZ n'	t_XX going_VVGK to_TO cause_VVI 	you_PPY 
1252_tagged.txt	this_DD1 problem_NN1 so_CS@ they_PPHS2 are_VBR 	not_XX going_VVGK to_TO vote_VVI 	for_IF 
2969_tagged.txt	ice_NN1 cream_NN1 so_CS@ I_PPIS1 'm_VBM 	not_XX going_VVGK to_TO drop_VVI 	out_RP ._. 5_
3574_tagged.txt	at_II home_NN1 and_CC they_PPHS2 are_VBR 	not_XX going_VVGK to_TO go_VVI 	to_II 
4067_tagged.txt	the_AT party_NN1 tonight_RT you_PPY are_VBR 	not_XX going_VVGK to_TO pass_VVI 	your_APPGE 
7743_tagged.txt	three_MC years_NNT2 ._. But_CCB I_PPIS1 am_VBM 	not_XX going_VVGK to_TO lend_VVI 	any_DD 
7773_tagged.txt	tired_JJ of_IO working_VVG ._. You_PPY are_VBR 	not_XX going_VVGK to_TO tell_VVI 	your_APPGE 
8288_tagged.txt	immunity_NN1 ._. For_REX21 example_REX22 animals_NN2 are_VBR 	not_XX going_VVGK to_TO die_VVI 	if_CSW@ 
9444_tagged.txt	because_CS I_PPIS1 thought_VVD I_PPIS1 was_VBDZ 	not_XX going_VVGK to_TO find_VVI 	a_AT1 
10503_tagged.txt	we_PPIS2 lied_VVD them_PPHO2 they_PPHS2 are_VBR 	not_XX going_VVGK to_TO trust_VVI ._. 	Finally_RR 
13332_tagged.txt	Because_CS they_PPHS2 know_VV0 I_PPIS1 am_VBM 	not_XX going_VVGK to_TO judge_VVI 	them_PPHO2 
14470_tagged.txt	that_CST the_AT world_NN1 clearly_RR is_VBZ 	not_XX going_VVGK to_TO stop_VVI 	taking_VVG 
14475_tagged.txt	He_PPHS1 said_VVD The_AT world_NN1 is_VBZ 	not_XX going_VVGK to_TO stop_VVI 	talking_VVG 
14514_tagged.txt	that_CST the_AT world_NN1 clearly_RR is_VBZ 	not_XX going_VVGK to_TO stop_VVI 	taking_VVG 
14520_tagged.txt	author_NN1 said_VVD the_AT world_NN1 is_VBZ 	not_XX going_VVGK to_TO stop_VVI 	taking_VVG 
14549_tagged.txt	that_CST The_AT world_NN1 clearly_RR is_VBZ 	not_XX going_VVGK to_TO stop_VVI 	taking_VVG 
14810_tagged.txt	from_II it_PPH1 ._. First_MD I_PPIS1 was_VBDZ 	not_XX going_VVGK to_TO pick_VVI 	up_RP 
16873_tagged.txt	So_RR they_PPHS2 said_VVD they_PPHS2 are_VBR 	not_XX going_VVGK to_TO take_VVI 	it_PPH1 ._. 
17608_tagged.txt	love_VV0 traveling_VVG so_RR I_PPIS1 am_VBM 	not_XX going_VVGK to_TO get_VVI 	bored_JJ 
19332_tagged.txt	VD0 n't_XX worry_VVI I_PPIS1 'm_VBM 	not_XX going_VVGK to_TO tell_VVI 	him_PPHO1 
19731_tagged.txt	willing_JJ to_TO compromise_VVI you_PPY are_VBR 	not_XX going_VVGK to_TO cry_VVI 	this_DD1 
20299_tagged.txt	for_IF a_AT1 while_NNT1@ studying_VVG is_VBZ 	not_XX going_VVGK to_TO end_VVI ._. 	
20635_tagged.txt	be_VBI sure_JJ that_CST they_PPHS2 are_VBR 	not_XX going_VVGK to_TO change_VVI 	their_APPGE 
20828_tagged.txt	his_APPGE mind_NN1 and_CC he_PPHS1 was_VBDZ 	not_XX going_VVGK to_TO go_VVI 	in_II 
21701_tagged.txt	be_VBI sure_JJ that_CST they_PPHS2 are_VBR 	not_XX going_VVGK to_TO change_VVI 	their_APPGE 
27773_tagged.txt	authority_NN1 they_PPHS2 have_VH0 they_PPHS2 will_VM 	not_XX going_VVGK to_TO hire_VVI 	me_PPIO1 
31824_tagged.txt	are_VBR things_NN2 that_CST you_PPY are_VBR 	not_XX going_VVGK to_TO learn_VVI 	if_CSW@ 
33475_tagged.txt	years_NNT2 ._. That_DD1 means_VVZ it_PPH1 is_VBZ 	not_XX going_VVGK to_TO run_VVI 	out_RP ._. 
33838_tagged.txt	years_NNT2 ._. That_DD1 means_VVZ it_PPH1 is_VBZ 	not_XX going_VVGK to_TO run_VVI 	out_RP ._. 
33993_tagged.txt	many_DA2 reasons_NN2 which_DDQ I_PPIS1 'm_VBM 	not_XX going_VVGK to_TO discuss_VVI 	here_RL 
35934_tagged.txt	moreover_RR I_PPIS1 think_VV0 I_PPIS1 will_VM 	not_XX going_VVGK to_TO live_VVI 	in_II 
35947_tagged.txt	I_PPIS1 am_VBM 	not_XX going_VVGK to_TO live_VVI 	in_II 
2137_tagged.txt	still_RR my_APPGE pleasure_NN1 ._. i_MC1 'M_VBM 	NOT_XX GOING_VVGK to_TO stop_VVI 	studying_VVG ._. 
14486_tagged.txt	A_AT1@ GLOBAL_JJ LANGUAGE_NN1 BUT_CCB ITS_APPGE 	NOT_XX GOING_VVGK TO_TO CONTINUE_VVI 	TO_TO 
1969_tagged.txt	me_PPIO1 in_II April_NPM1 ._. She_PPHS1 is_VBZ 	also_RR going_VVGK to_TO come_VVI 	to_II 
16150_tagged.txt	CCB Im_VV0 korean so_CS@ my_APPGE movies_NN2 	also_RR going_VVGK to_TO come_VVI 	from_II 
20304_tagged.txt	a_AT1 job_NN1 and_CC I_PPIS1 am_VBM 	also_RR going_VVGK to_TO apply_VVI 	to_TO 
8999_tagged.txt	the_AT city_NN1 ._. Actually_RR I_PPIS1 was_VBDZ 	just_RR going_VVGK to_TO search_VVI 	for_IF 
9074_tagged.txt	the_AT city_NN1 ._. Actually_RR I_PPIS1 was_VBDZ 	just_RR going_VVGK to_TO search_VVI 	for_IF 
9513_tagged.txt	the_AT city_NN1 ._. Actually_RR I_PPIS1 was_VBDZ 	just_RR going_VVGK to_TO search_VVI 	for_IF 
14967_tagged.txt	finished_JJ@ meal_NN1 ._. so_RR I_PPIS1 am_VBM 	just_RR going_VVGK to_TO try_VVI 	to_TO 
23749_tagged.txt	the_AT area_NN1 and_CC I_PPIS1 am_VBM 	only_RR going_VVGK to_TO take_VVI 	three_MC 
20816_tagged.txt	sincere_JJ heart_NN1 so_CS@ I_PPIS1 am_VBM 	never_RR going_VVGK to_TO forget_VVI 	his_APPGE 
22314_tagged.txt	a_AT1 feeling_NN1 like_II it_PPH1 is_VBZ 	never_RR going_VVGK to_TO end_VVI ._. 	However_RRQV 
22381_tagged.txt	us_PPIO2 feel_VVI like_II it_PPH1 is_VBZ 	never_RR going_VVGK to_TO end_VVI ._. 	However_RRQV 
10430_tagged.txt	to_TO pay_VVI silver_NN1 ._. You_PPY are_VBR 	always_RR going_VVGK to_TO look_VVI 	alternatives_NN2 
16144_tagged.txt	the_AT weekend_NNT1 ._. So_RR I_PPIS1 am_VBM 	always_RR going_VVGK to_TO watch_VVI 	movies_NN2 
18397_tagged.txt	the_AT weekend_NNT1 ._. So_RR I_PPIS1 am_VBM 	always_RR going_VVGK to_TO watch_VVI 	movies_NN2 
5085_tagged.txt	language_NN1 but_CCB learning_VVG English_NN1 is_VBZ 	still_RR going_VVGK to_TO give_VVI 	a_AT1 
5506_tagged.txt	language_NN1 but_CCB learning_VVG English_NN1 is_VBZ 	still_RR going_VVGK to_TO give_VVI 	a_AT1 
17930_tagged.txt	togerhet_NN1 ._. After_CS dinner_NN1 are_VBR we_PPIS2 	probably_RR going_VVGK to_TO play_VVI 	some_DD 
34639_tagged.txt	NN1 every_AT1 5_MC minute_NNT1 and_CC they_PPHS2 	absolutely_RR going_VVGK to_TO take_VVI 	picture_NN1 
16893_tagged.txt	in_II Grove_NN1 City_NN1 ._. We_PPIS2 are_VBR 	definitely_RR going_VVGK to_TO go_VVI 	to_II 
22943_tagged.txt	schools_NN2 this_DD1 goings_VVZ on_II are_VBR 	definitely_RR going_VVGK to_TO go_VVI 	on_RP@ ._. 
23002_tagged.txt	education_NN1 in_II schools_NN2 this_DD1 is_VBZ 	definitely_RR going_VVGK to_TO continue_VVI ._. 	Ambition_NN1 
34808_tagged.txt	on_II them_PPHO2 ._. Now_RT I_PPIS1 am_VBM 	definitely_RR going_VVGK to_TO sign_VVI 	up_RP 
1896_tagged.txt	the_AT US_NP1 ._. This_DD1 dream_NN1 is_VBZ 	nearly_RR going_VVGK to_TO come_VVI 	true_JJ ._. 
2734_tagged.txt	By_II following_VVG these_DD2 instructions_NN2 you_PPY 	difinatly_RR going_VVGK to_TO take_VVI 10_	MC in_
693_tagged.txt	B_ZZ1 No_AT problem_NN1 !_! When_RRQ are_VBR 	you_PPY going_VVGK to_TO go_VVI 	to_II 
693_tagged.txt	to_II the_AT Honda_NP1 dealer_NN1 ?_? Are_VBR 	you_PPY going_VVGK to_TO go_VVI 	on_RP 
1818_tagged.txt	causes_VVZ many_DA2 diseases_NN2 ._. So_RR are_VBR 	you_PPY going_VVGK to_TO eat_VVI 	fast_JJ 
2734_tagged.txt	thing_NN1 about_II your_APPGE day_NNT1 where_RRQ 	you_PPY going_VVGK to_TO spend_VVI 	your_APPGE 
6721_tagged.txt	you_PPY have_VH0 to_TO do_VDI when_CS 	you_PPY going_VVGK to_TO write_VVI 	a_AT1 
8429_tagged.txt	them_PPHO2 ._. She_PPHS1 asked_VVD me_PPIO1 are_VBR 	you_PPY going_VVGK to_TO open_VVI 	them_PPHO2 
8456_tagged.txt	them_PPHO2 ._. She_PPHS1 asked_VVD me_PPIO1 Are_VBR 	you_PPY going_VVGK to_TO open_VVI 	them_PPHO2 
8838_tagged.txt	them_PPHO2 ._. She_PPHS1 asked_VVD me_PPIO1 Are_VBR 	you_PPY going_VVGK to_TO open_VVI 	them_PPHO2 
12019_tagged.txt	girlfriend_NN1 before_II her_PPHO1 what_DDQ are_VBR 	you_PPY going_VVGK to_TO say_VVI ?_? 	She_PPHS1 
20636_tagged.txt	are_VBR a_AT1 supervisor_NN1 how_RRQ are_VBR 	you_PPY going_VVGK to_TO monitor_VVI 	the_AT 
20636_tagged.txt	of_IO employees_NN2 ?_? What_DDQ strategy_NN1 are_VBR 	you_PPY going_VVGK to_TO use_VVI ?_? 	You_PPY 
21041_tagged.txt	are_VBR a_AT1 supervisor_NN1 how_RRQ are_VBR 	you_PPY going_VVGK to_TO monitor_VVI 	the_AT 
21041_tagged.txt	of_IO employees_NN2 ?_? What_DDQ strategy_NN1 are_VBR 	you_PPY going_VVGK to_TO use_VVI 	You_PPY 
21049_tagged.txt	You_PPY already_RR decided_VVD where_RRQ are_VBR 	you_PPY going_VVGK to_TO go_VVI 	for_IF 
21564_tagged.txt	are_VBR a_AT1 supervisor_NN1 how_RRQ are_VBR 	you_PPY going_VVGK to_TO monitor_VVI 	the_AT 
21564_tagged.txt	of_IO employees_NN2 ?_? What_DDQ strategies_NN2 are_VBR 	you_PPY going_VVGK to_TO use_VVI ?_? 	You_PPY 
36393_tagged.txt	you_PPY and_CC how_RGQ@ long_RR are_VBR 	you_PPY going_VVGK to_TO stay_VVI ._. 	
2388_tagged.txt	ago_RA my_APPGE father_NN1 and_CC I_PPIS1 	were_VBDR going_VVGK to_TO buy_VVI 	some_DD 
5261_tagged.txt	t_XX understand_VVI ._. After_CS class_NN1 we_PPIS2 	were_VBDR going_VVGK to_TO see_VVI 	the_AT 
8884_tagged.txt	I_PPIS1 hurted_VVD my_APPGE knees_NN2 which_DDQ 	were_VBDR going_VVGK to_TO bleed_VVI ._. 	I_PPIS1 
9514_tagged.txt	ordered_VVD some_DD food_NN1 that_CST we_PPIS2 	were_VBDR going_VVGK to_TO eat_VVI 	in_II 
9633_tagged.txt	I_PPIS1 had_VHD known_VVN how_RRQ things_NN2 	were_VBDR going_VVGK to_TO turn_VVI 	out_RP 
9752_tagged.txt	day_NNT1 because_CS I_PPIS1 knew_VVD they_PPHS2 	were_VBDR going_VVGK to_TO perform_VVI 	in_II 
9758_tagged.txt	day_NNT1 because_CS I_PPIS1 knew_VVD they_PPHS2 	were_VBDR going_VVGK to_TO perform_VVI 	in_II 
12542_tagged.txt	us_PPIO2 a_AT1 little_JJ punishment_NN1 ._. We_PPIS2 	were_VBDR going_VVGK to_TO stay_VVI 	our_APPGE 
12695_tagged.txt	If_CS I_PPIS1 	were_VBDR going_VVGK to_TO start_VVI 	a_AT1 
12700_tagged.txt	of_IO Roddick_NP1 's_GE if_CS I_PPIS1 	were_VBDR going_VVGK to_TO run_VVI 	a_AT1 
12704_tagged.txt	If_CS I_PPIS1 	were_VBDR going_VVGK to_TO start_VVI 	a_AT1 
13019_tagged.txt	company_NN1 ._. He_PPHS1 thought_VVD that_CST people_NN 	were_VBDR going_VVGK to_TO shop_VVI 	online_RR 
16265_tagged.txt	We_PPIS2 were_VBDR planning_VVG that_CST we_PPIS2 	were_VBDR going_VVGK to_TO travel_VVI 	to_II 
20887_tagged.txt	discussion_NN1 for_IF which_DDQ one_PN1 we_PPIS2 	were_VBDR going_VVGK to_TO watch_VVI 	we_PPIS2 
27306_tagged.txt	I_PPIS1 met_VVD with_IW her_PPHO1 we_PPIS2 	were_VBDR going_VVGK to_TO eat_VVI 	Icecream_NN1 
31772_tagged.txt	police_NN2 officers_NN2 that_CST if_CS they_PPHS2 	were_VBDR going_VVGK to_TO put_VVI 	the_AT 
35691_tagged.txt	t_XX previewed_VVN the_AT unit_NN1 we_PPIS2 	were_VBDR going_VVGK to_TO learn_VVI 	next_MD 
1631_tagged.txt		I_PPIS1 going_VVGK to_TO buy_VVI 	car_NN1 ._. 
1631_tagged.txt	I_PPIS1 going_VVGK to_TO buy_VVI car_NN1 ._. 	I_PPIS1 going_VVGK to_TO get_VVI 	married_JJ ._. 
2467_tagged.txt	up_RP because_CS I_PPIS1 felt_VVD that_CST 	I_PPIS1 going_VVGK to_TO kill_VVI 	my_APPGE 
10571_tagged.txt	the_AT hotel_NN1 preferably_RR with_IW pool_NN1 ._. 	I_PPIS1 going_VVGK to_TO spend_VVI 	about_II 
10611_tagged.txt	will_VM come_VVI back_RP here_RL and_CC 	I_PPIS1 going_VVGK to_TO complete_VVI 	the_AT 
12197_tagged.txt	VH0 n't_XX any_DD idea_NN1 ._. Maybe_RR 	I_PPIS1 going_VVGK to_TO go_VVI 	Chicago_NP1 ._. 
12197_tagged.txt	we_PPIS2 will_VM come_VVI back_RP ._. Next_MD 	I_PPIS1 going_VVGK to_TO study_VVI 	more_DAR 
14608_tagged.txt	with_IW my_APPGE friends_NN2 but_CCB now_RT 	I_PPIS1 going_VVGK to_TO dance_VVI 	with_IW 
16175_tagged.txt	wife_NN1 ._. Next_MD my_APPGE family_NN1 and_CC 	I_PPIS1 going_VVGK to_TO go_VVI 	shopping_VVG ._. 
18579_tagged.txt	I_PPIS1 THINK_VV0 THAT_CST AFTER_CS GRADUATE_VV0 	I_PPIS1 GOING_VVGK TO_TO TAKE_VVI 	A_AT1@ 
19513_tagged.txt	I_PPIS1 go_VV0 back_RP to_II KSA_NN1 	I_PPIS1 going_VVGK to_TO find_VVI 	a_AT1 
22856_tagged.txt		I_PPIS1 going_VVGK to_TO finish_VVI 	the_AT 
28480_tagged.txt	target_NN1 life_NN1 for_IF me_PPIO1 ._. MOreovere_NN1 	I_PPIS1 going_VVGK to_TO study_VVI 	Labirotory_JJ 
18579_tagged.txt	I_PPIS1 LEARN_VV0 WORD_NN1 PROCESSING_NN1 I_ZZ1% `_" 	M_ZZ1 GOING_VVGK TO_TO LOOK_VVI 	FOR_IF 
1723_tagged.txt	If_CS I_PPIS1 can_VM decide_VVI I_ZZ1% `_" 	m_ZZ1 going_VVGK to_TO reduce_VVI 	tuition_NN1 
15857_tagged.txt	my_APPGE English_NN1 ._. Next_MD month_NNT1 I'_NP1 	m_ZZ1 going_VVGK to_TO visit_VVI 	my_APPGE 
15857_tagged.txt	back_RP to_II our_APPGE country_NN1 I'_NP1 	m_ZZ1 going_VVGK to_TO visit_VVI 	my_APPGE 
15857_tagged.txt	major_JJ computer_NN1 engineering_NN1 also_RR I'_VV0@ 	m_ZZ1 going_VVGK to_TO read_VVI 	some_DD 
15857_tagged.txt	children_NN2 up_RP correctly_RR ._. Then_RT I'_VV0@ 	m_ZZ1 going_VVGK to_TO learn_VVI 	how_RRQ 
17249_tagged.txt	my_APPGE future_JJ plans_NN2 because_CS I_ZZ1% 	m_ZZ1 going_VVGK to_TO continue_VVI 	my_APPGE 
18603_tagged.txt	1_MC1 )_) I_ZZ1% 	m_ZZ1 going_VVGK to_TO continue_VVI 	studying_VVG 
19991_tagged.txt	job_NN1 in_II another_DD1 city_NN1 ._. I_ZZ1@ 	m_ZZ1 going_VVGK to_TO stay_VVI 	in_II 
35962_tagged.txt	walls_NN2 insulting_VVG@ the_AT geological_JJ nuclear_JJ 	box_NN1 going_VVGK to_TO collapse_VVI 	by_II 
22893_tagged.txt	whether_CSW there_EX is_VBZ any_DD unpredictable_JJ 	situation_NN1 going_VVGK to_TO occur_VVI ._. 	So_RR 
1895_tagged.txt	NN1 to_TO go_VVI there_RL ._. Hwovere_JJ I'	am_NN1 going_VVGK to_TO go_VVI 	to_II 
18796_tagged.txt	movie_NN1 Will_NP1 Smith_NP1 and_CC his_APPGE 	son_NN1 going_VVGK to_TO see_VVI 	rich_JJ 
22912_tagged.txt	term_NN1 plan_NN1 also_RR short_JJ term_NN1 	plan_NN1 going_VVGK to_TO graduate_VVI 	school_NN1 
20634_tagged.txt	a_AT1 breakfast_NN1 at_II an_AT1 open_JJ 	buffet_NN1 going_VVGK to_TO beach_VVI 	and_CC 
2626_tagged.txt	undrestand_VVI what_DDQ the_AT idea_NN1 the_AT 	writer_NN1 going_VVGK to_TO talk_VVI 	about_II 
9822_tagged.txt	Learning_NN1 and_CC speaking_VVG 	Eglish_NN1 going_VVGK to_TO graduate_VVI 	school_NN1 
2532_tagged.txt	days_NNT2 will_VM be_VBI nice_JJ days_NNT2 ._. 	We_PPIS2 going_VVGK to_TO take_VVI 	pictures_NN2 
2532_tagged.txt	feel_VVI happy_JJ in_II the_AT space_NN1 ._. 	We_PPIS2 going_VVGK to_TO live_VVI 	in_II 
2532_tagged.txt	You_PPY will_VM see_VVI it_PPH1 different_JJ ._. 	We_PPIS2 going_VVGK to_TO play_VVI 	soccer_NN1 
4754_tagged.txt	before_CS we_PPIS2 do_VD0 any_DD thing_NN1 	we_PPIS2 going_VVGK to_TO take_VVI 	a_AT1 
4754_tagged.txt	next_MD day_NNT1 in_II the_AT morning_NNT1 	we_PPIS2 going_VVGK to_TO go_VVI 	white_JJ 
4754_tagged.txt	Then_RT in_II the_AT same_DA day_NNT1 	we_PPIS2 going_VVGK to_TO go_VVI 	Washington_NP1 '
4754_tagged.txt	group_NN1 ._. In_II the_AT next_MD day_NNT1 	we_PPIS2 going_VVGK to_TO go_VVI 	the_AT 
16883_tagged.txt	from_II the_AT city_NN1 to_II Chicago_NP1 	we_PPIS2 going_VVGK to_TO stay_VVI 	in_II 
2611_tagged.txt	general_JJ statement_NN1 ._. The_AT writer_NN1 will_VM 	be_VBI going_VVGK to_TO exlpain_VVI 	what_DDQ 
9424_tagged.txt	aging_JJ society_NN1 is_VBZ expected_VVN to_TO 	be_VBI going_VVGK to_TO influence_VVI 	that_CST 
14464_tagged.txt	my_APPGE whole_JJ life_NN1 I_PPIS1 should_VM 	be_VBI going_VVGK to_TO learn_VVI 	English_NN1 ._. 
14981_tagged.txt	of_IO the_AT 18th_MD I_PPIS1 'll_VM 	be_VBI going_VVGK to_TO visit_VVI 	Shin_NN1 
20305_tagged.txt	save_VVI our_APPGE money_NN1 ._. We_PPIS2 might_VM 	be_VBI going_VVGK to_TO share_VVI 	a_AT1 
9788_tagged.txt	because_CS the_AT woman_NN1 was_VBDZ sick_JJ 	and_CC going_VVGK to_TO die_VVI ._. 	That_DD1 
14688_tagged.txt	of_IO citizens_NN2 ._. Many_DA2 retired_JJ citizens_NN2 	and_CC going_VVGK to_TO retire_VVI 	citizens_NN2 
28061_tagged.txt	snow_NN1 storm_NN1 learning_VVG about_II robots_NN2 	and_CC going_VVGK to_TO watch_VVI 	the_AT 
9514_tagged.txt	to_II dinner_NN1 watching_VVG a_AT1 movie_NN1 	or_CC going_VVGK to_TO drink_VVI 	coffee_NN1 ._. 
9331_tagged.txt	do_VDI in_II their_APPGE study_NN1 ._. Are_VBR 	they_PPHS2 going_VVGK to_TO succeed_VVI 	or_CC 
9421_tagged.txt	concerned_JJ about_II their_APPGE studies_NN2 ._. Are_VBR 	they_PPHS2 going_VVGK to_TO succeed_VVI ?_? 	Or_CC 
22348_tagged.txt	my_APPGE friends_NN2 and_CC family_NN1 when_CS 	they_PPHS2 going_VVGK to_TO visit_VVI 	me_PPIO1 
36451_tagged.txt	revive_VVI their_APPGE economics_NN1 or_CC are_VBR 	they_PPHS2 going_VVGK to_TO wait_VVI 	untill_NN1 
4649_tagged.txt	study_VVI in_II the_AT college_NN1 so_CS@ 	Iam_NP1 going_VVGK to_TO take_VVI 	the_AT 
35889_tagged.txt	Today_RT 	Iam_NP1 going_VVGK to_TO talk_VVI 	about_II 
36352_tagged.txt	of_IO causes_NN2 for_IF sadness_NN1 and_CC 	Iam_NP1 going_VVGK to_TO talk_VVI 	about_II 
27779_tagged.txt	my_APPGE life_NN1 for_RR21 ever_RR22 which_DDQ 	nothing_PN1 going_VVGK to_TO stop_VVI 	us_PPIO2 ._. ._. 
29549_tagged.txt	safer_RRR and_CC I_PPIS1 know_VV0 that_CST 	nothing_PN1 going_VVGK to_TO happen_VVI 	to_II@ 
29171_tagged.txt	are_VBR not_XX expensive_JJ and_CC that_CST 	nobody_PN1 going_VVGK to_TO reclaim_VVI 	the_AT 
21609_tagged.txt	When_CS Kalet_NP1 finishes_VVZ Eli_JJ program_NN1 	he_PPHS1 going_VVGK to_TO study_VVI 	systems_NN2 
